category,city,fax,added,last_checked,name,phone,country,address2,location_geocells,coord,id,last_refreshed,state,image_url,__scatter__,key,address,postal_code,brand,location
4,Cancun,(52)(998) 891 4201,2010-08-21T01:51:51,2011-02-25T22:45:26,"The Westin Lagunamar Ocean Resort Villas, Cancun",(52)(998) 891 4200,Mexico,"Zona Hotelera, PO Box 834 Apdo.","[u'9', u'92', u'92a', u'92ac', u'92ac0', u'92ac07', u'92ac077', u'92ac077e', u'92ac077e8', u'92ac077e8e', u'92ac077e8ef', u'92ac077e8ef9', u'92ac077e8ef97']",,5646,2010-08-19T16:58:13,Quintana Roo,http://www.starwoodhotels.com/pub/media/5646/svo5646ex.68742_tn.jpg,,107049,KM. 12.5 Blvd Kukulcan,77500,westin,"21.158964,-86.845937"
3,Baltimore,(410) 385-6865,2010-08-20T09:21:07,2011-02-04T16:08:44,Sheraton Baltimore City Center Hotel,(410) 752-1100,United States,,"[u'9', u'9a', u'9a6', u'9a6b', u'9a6be', u'9a6be8', u'9a6be81', u'9a6be812', u'9a6be8121', u'9a6be81210', u'9a6be812104', u'9a6be812104a', u'9a6be812104a2']",,1765,2010-08-19T00:31:54,Maryland,http://www.starwoodhotels.com/pub/media/1765/she1765ex.41813_tn.jpg,,107050,101 West Fayette Street,21201,sheraton,"39.289893,-76.617106"
2,Columbus,(614) 436-0926,2010-08-20T09:23:08,2011-02-04T17:08:45,Sheraton Suites Columbus,(614) 436-0004,United States,,"[u'9', u'9a', u'9a9', u'9a92', u'9a925', u'9a9255', u'9a9255e', u'9a9255e0', u'9a9255e0c', u'9a9255e0ca', u'9a9255e0cad', u'9a9255e0cad6', u'9a9255e0cad6d']",,94,2010-08-19T00:33:55,Ohio,http://www.starwoodhotels.com/pub/media/94/she94ex.90250_tn.jpg,,108040,201 Hutchinson Avenue,43235,sheraton,"40.113075,-83.009631"
3,Lexington,(781) 761-1705,2010-08-20T09:25:08,2011-02-04T18:08:45,Aloft Lexington,(781) 761-1700,United States,,"[u'9', u'9a', u'9af', u'9af1', u'9af13', u'9af133', u'9af133a', u'9af133a7', u'9af133a7a', u'9af133a7ab', u'9af133a7abb', u'9af133a7abbc', u'9af133a7abbc7']",,3209,2010-08-19T00:35:55,Massachusetts,http://www.starwoodhotels.com/pub/media/3209/alf3209lo.70813_tn.jpg,,108041,727 Marrett Road - A,02421,alofthotels,"42.44566,-71.262324"
3,Minneapolis,(612) 821-7924,2010-08-20T09:27:08,2011-02-04T19:08:45,Sheraton Minneapolis Midtown Hotel,(612) 821-7600,United States,,"[u'8', u'8f', u'8ff', u'8ffb', u'8ffbe', u'8ffbec', u'8ffbecf', u'8ffbecf6', u'8ffbecf6a', u'8ffbecf6a2', u'8ffbecf6a2d', u'8ffbecf6a2d3', u'8ffbecf6a2d36']",,1546,2010-08-19T00:37:55,Minnesota,http://www.starwoodhotels.com/pub/media/1546/she1546ex.81781_tn.jpg,,108042,2901 Chicago Avenue South,55407,sheraton,"44.9501463,-93.262647"
4,Sydney,(61)(2) 8223 1222,2010-08-20T20:49:02,2011-02-19T12:43:15,The Westin Sydney,(61)(2) 8223 1111,Australia,,"[u'7', u'74', u'74e', u'74ef', u'74efe', u'74efe2', u'74efe23', u'74efe236', u'74efe2364', u'74efe23644', u'74efe236440', u'74efe236440b', u'74efe236440b4']",,1183,2010-08-19T11:47:24,New South Wales,http://www.starwoodhotels.com/pub/media/1183/wes1183ex.63173_tn.jpg,,108043,1 Martin Place,2000,westin,"-33.86807,151.208302"
3,Dakar,(221)(33) 8696924,2010-08-21T00:17:35,2011-02-23T21:44:45,Le Méridien President,(221)(33) 8696969,Senegal,BP 8181,"[u'9', u'97', u'972', u'9725', u'9725e', u'9725ea', u'9725ea6', u'9725ea68', u'9725ea68f', u'9725ea68fa', u'9725ea68fa8', u'9725ea68fa86', u'9725ea68fa865']",,1821,2010-08-19T15:17:56,,http://www.starwoodhotels.com/pub/media/1821/mer1821ex.2609_tn.jpg,,108044,Pointe des Almadies,,lemeridien,"14.740833,-17.53"
3,San Antonio,(210) 541-8886,2010-08-21T06:05:31,2011-03-03T04:47:03,Aloft San Antonio Airport,(210) 541-8881,United States,,"[u'8', u'8d', u'8dc', u'8dc3', u'8dc3f', u'8dc3ff', u'8dc3ffb', u'8dc3ffb1', u'8dc3ffb18', u'8dc3ffb184', u'8dc3ffb1844', u'8dc3ffb1844f', u'8dc3ffb1844f9']",,3348,2010-08-19T21:15:01,Texas,http://www.starwoodhotels.com/pub/media/3348/alf3348ex.86138_tn.jpg,,108045,838 NW Loop 410,78216,alofthotels,"29.521675,-98.496992"
4,Chennai,(91)(44) 2231 4344,2010-08-20T23:45:31,2011-02-23T05:44:27,Le Royal Méridien Chennai,(91)(44) 2231 4343,India,St Thomas Mount,"[u'c', u'c7', u'c74', u'c749', u'c7492', u'c74928', u'c74928d', u'c74928df', u'c74928dfb', u'c74928dfb8', u'c74928dfb87', u'c74928dfb87e', u'c74928dfb87e4']",,1834,2010-08-19T14:45:52,Tamil Nadu,http://www.starwoodhotels.com/pub/media/1834/mer1834wn.59067_tn.jpg,,108046,1 GST Road,600 016,lemeridien,"12.9526143,80.2403348"
4,Al Khobar,(966)(3) 898 1651,2010-08-21T04:42:19,2011-03-01T11:46:34,Le Méridien Al Khobar,(966)(3) 896 9000,Saudi Arabia,,"[u'c', u'cc', u'cc2', u'cc27', u'cc276', u'cc276d', u'cc276db', u'cc276dbf', u'cc276dbf5', u'cc276dbf58', u'cc276dbf580', u'cc276dbf580a', u'cc276dbf580ac']",,1887,2010-08-19T19:52:44,,http://www.starwoodhotels.com/pub/media/1887/mer1887wn.48121_tn.jpg,,108047,Corniche Boulevard,31952,lemeridien,"26.320877,50.2281342"
4,Orlando,(407) 238-5005,2010-08-21T05:27:25,2011-03-02T09:46:48,"Sheraton Vistana Villages Resort Villas, I-Drive/Orlando",(407) 238-5000,United States,,"[u'9', u'98', u'989', u'9894', u'98942', u'989422', u'989422f', u'989422ff', u'989422ffc', u'989422ffc0', u'989422ffc09', u'989422ffc092', u'989422ffc0924']",,5607,2010-08-19T20:36:50,Florida,http://www.starwoodhotels.com/pub/media/5607/svo5607gr.56900_tn.jpg,,108048,12401 International Drive,32821,sheraton,"28.3873977,-81.4772555"
5,Hoboken,(201) 253-2425,2010-08-20T10:35:17,2011-02-06T06:10:04,W Hoboken,(201) 253-2400,United States,,"[u'9', u'9a', u'9ac', u'9ac7', u'9ac7b', u'9ac7bb', u'9ac7bb4', u'9ac7bb45', u'9ac7bb45c', u'9ac7bb45cb', u'9ac7bb45cbb', u'9ac7bb45cbb6', u'9ac7bb45cbb65']",,1785,2010-08-19T01:46:02,New Jersey,http://www.starwoodhotels.com/pub/media/1785/who1785lo.76950_tn.jpg,,108049,225 River Street,07030,whotels,"40.7393326,-74.0281328"
5,Athens - Vouliagmeni,(30)(210) 8962583,2010-08-20T09:29:08,2011-02-04T20:08:45,"Arion Resort & Spa, Astir Palace, Athens",(30)(210) 8902000,Greece,,"[u'c', u'cb', u'cb2', u'cb22', u'cb22f', u'cb22f4', u'cb22f46', u'cb22f46a', u'cb22f46a4', u'cb22f46a4e', u'cb22f46a4e5', u'cb22f46a4e5e', u'cb22f46a4e5e9']",,1984,2010-08-19T00:39:55,,http://www.starwoodhotels.com/pub/media/1984/lux1984ex.87962_tn.jpg,,108050,40 Apollonos Street - Astir Palace Complex,16671,luxury,"37.8127499,23.7781571"
6,Scottsdale,(480) 423-2881,2010-08-21T09:34:01,2011-01-22T19:03:35,The Canyon Suites at The Phoenician,(480) 941-8200,United States,,"[u'8', u'8d', u'8da', u'8daa', u'8daa9', u'8daa9c', u'8daa9c3', u'8daa9c3a', u'8daa9c3a8', u'8daa9c3a8e', u'8daa9c3a8e5', u'8daa9c3a8e56', u'8daa9c3a8e569']",,3544,2010-08-20T00:43:30,Arizona,http://www.starwoodhotels.com/pub/media/103/lux103ex.41069_tn.jpg,,108051,6000 East Camelback Road,85251,luxury,"33.507461,-111.949686"
7,New York,(212) 787-3447,2010-08-20T09:31:10,2011-02-04T21:08:53,The St. Regis New York,(212) 753-4500,United States,,"[u'9', u'9a', u'9ac', u'9ac7', u'9ac7b', u'9ac7be', u'9ac7be9', u'9ac7be91', u'9ac7be91b', u'9ac7be91b2', u'9ac7be91b2b', u'9ac7be91b2bd', u'9ac7be91b2bd8']",,81,2010-08-19T00:41:55,New York,http://www.starwoodhotels.com/pub/media/81/str81de.66813_tn.jpg,,108052,"Two East 55th Street, at Fifth Avenue",10022,stregis,"40.761667,-73.9749136"
2,Duluth,(218) 733-5650,2010-08-20T09:33:10,2011-02-04T22:08:53,Sheraton Duluth Hotel,(218) 733-5660,United States,,"[u'a', u'a5', u'a55', u'a55c', u'a55cc', u'a55cc0', u'a55cc08', u'a55cc08e', u'a55cc08ee', u'a55cc08ee5', u'a55cc08ee53', u'a55cc08ee536', u'a55cc08ee5363']",,1774,2010-08-19T00:43:56,Minnesota,http://www.starwoodhotels.com/pub/media/1774/she1774ex.50284_tn.jpg,,108053,301 East Superior Street,55802,sheraton,"46.7901426,-92.0944754"
3,Newark,(510) 794-3001,2010-08-20T09:35:10,2011-02-04T23:08:54,W Silicon Valley,(510) 494-8800,United States,,"[u'8', u'8e', u'8e6', u'8e63', u'8e632', u'8e632d', u'8e632d0', u'8e632d0d', u'8e632d0d8', u'8e632d0d81', u'8e632d0d816', u'8e632d0d816e', u'8e632d0d816e2']",,1300,2010-08-19T00:45:56,California,http://www.starwoodhotels.com/pub/media/1300/who1300lo.18356_tn.jpg,,108054,8200 Gateway Boulevard,94560,whotels,"37.536243,-122.063036"
2,Ventura,(805) 658-6347,2010-08-21T11:32:22,2011-01-25T06:04:03,Four Points by Sheraton Ventura Harbor,(805) 658-1212,United States,,"[u'8', u'8e', u'8e4', u'8e45', u'8e458', u'8e458f', u'8e458f2', u'8e458f23', u'8e458f23c', u'8e458f23c2', u'8e458f23c29', u'8e458f23c29b', u'8e458f23c29ba']",,752,2010-08-20T02:41:54,California,http://www.starwoodhotels.com/pub/media/752/fpt752ex.77393_tn.jpg,,109037,1050 Schooner Drive,93001,fourpoints,"34.2488035,-119.2592278"
1,Zhoushan,(86)(580) 2088889,2010-08-21T07:19:42,2011-01-19T23:03:03,Sheraton Zhoushan Hotel,(86)(580) 2088888,China,Lin Cheng New District,"[u'd', u'd9', u'd99', u'd99f', u'd99f8', u'd99f89', u'd99f89a', u'd99f89ad', u'd99f89ade', u'd99f89ade7', u'd99f89ade7e', u'd99f89ade7ed', u'd99f89ade7ed8']",,3157,2010-08-19T22:29:11,Zhejiang,http://www.starwoodhotels.com/pub/media/3157/she3157ex.52882_tn.jpg,,109038,Qian Dao Road,,sheraton,"30.7146689,122.4521358"
2,Winnipeg,(204) 269-0364,2010-08-20T09:37:11,2011-02-05T00:08:54,Four Points by Sheraton Winnipeg South,(204) 275-7711,Canada,,"[u'a', u'a5', u'a56', u'a56c', u'a56cf', u'a56cf4', u'a56cf4e', u'a56cf4e9', u'a56cf4e98', u'a56cf4e988', u'a56cf4e988e', u'a56cf4e988e6', u'a56cf4e988e64']",,3086,2010-08-19T00:47:56,Manitoba,http://www.starwoodhotels.com/pub/media/3086/fpt3086ex.40936_tn.jpg,,109039,2935 Pembina Highway,R3T 2H5,fourpoints,"49.786404,-97.1573638"
2,West Des Moines,(515) 223-0894,2010-08-20T09:39:11,2011-02-05T01:08:58,Sheraton West Des Moines Hotel,(515) 223-1800,United States,,"[u'8', u'8f', u'8fd', u'8fdb', u'8fdb1', u'8fdb19', u'8fdb198', u'8fdb1983', u'8fdb1983b', u'8fdb1983b6', u'8fdb1983b66', u'8fdb1983b66c', u'8fdb1983b66c7']",,1557,2010-08-19T00:49:57,Iowa,http://www.starwoodhotels.com/pub/media/1557/she1557ex.45939_tn.jpg,,109040,1800 50th Street,50266,sheraton,"41.599286,-93.771508"
3,Kampala,(256)(414) 256696,2010-08-20T22:33:20,2011-02-21T17:44:00,Sheraton Kampala Hotel,(256)(414) 420000,Uganda,P. O. Box 7041,"[u'c', u'c1', u'c11', u'c115', u'c1152', u'c1152e', u'c1152e4', u'c1152e4f', u'c1152e4f3', u'c1152e4f3c', u'c1152e4f3c1', u'c1152e4f3c1c', u'c1152e4f3c1ce']",,410,2010-08-19T13:32:37,,http://www.starwoodhotels.com/pub/media/410/she410ex.35167_tn.jpg,,109041,Ternan Avenue,,sheraton,"0.3169183,32.5821577"
4,San Francisco,(415) 956-5275,2010-08-20T09:41:11,2011-02-05T02:08:59,Sheraton Fisherman's Wharf Hotel,(415) 362-5500,United States,,"[u'8', u'8e', u'8e6', u'8e62', u'8e62f', u'8e62f5', u'8e62f52', u'8e62f525', u'8e62f525b', u'8e62f525ba', u'8e62f525ba0', u'8e62f525ba0a', u'8e62f525ba0a7']",,315,2010-08-19T00:51:57,California,http://www.starwoodhotels.com/pub/media/315/she315lo.51363_tn.jpg,,109042,2500 Mason Street,94133,sheraton,"37.806567,-122.41377"
3,Rome,(39)(06) 6528 7060,2010-08-20T09:43:11,2011-02-05T03:09:09,"Sheraton Golf Parco de' Medici Hotel & Resort, Roma",(39)(06) 65288,Italy,,"[u'c', u'ca', u'cac', u'caca', u'caca7', u'caca7b', u'caca7b8', u'caca7b86', u'caca7b861', u'caca7b8617', u'caca7b8617b', u'caca7b8617b6', u'caca7b8617b6e']",,931,2010-08-19T00:53:58,,http://www.starwoodhotels.com/pub/media/931/she931ex.83977_tn.jpg,,109043,"Viale Salvatore Rebecchini, 39",00148,sheraton,"41.8170331,12.4061103"
3,Jamaica,(718) 322-7191,2010-08-20T09:45:12,2011-02-05T04:09:09,Sheraton JFK Airport Hotel,(718) 322-7190,United States,,"[u'9', u'9a', u'9ac', u'9ac7', u'9ac7e', u'9ac7e2', u'9ac7e22', u'9ac7e227', u'9ac7e227f', u'9ac7e227fe', u'9ac7e227fe2', u'9ac7e227fe2e', u'9ac7e227fe2eb']",,1496,2010-08-19T00:55:58,New York,http://www.starwoodhotels.com/pub/media/1428/she1428ex.48609_tn.jpg,,109044,132-26 South Conduit Avenue,11430,sheraton,"40.665806,-73.806788"
3,Victoria,(250) 474-6031,2010-08-20T09:47:12,2011-02-05T05:09:11,Four Points by Sheraton Victoria Gateway,(250) 474-6063,Canada,,"[u'a', u'a4', u'a46', u'a460', u'a460a', u'a460ac', u'a460acd', u'a460acd8', u'a460acd8e', u'a460acd8eb', u'a460acd8eb9', u'a460acd8eb93', u'a460acd8eb93a']",,1561,2010-08-19T00:57:58,British Columbia,http://www.starwoodhotels.com/pub/media/1561/fpt1561ex.40671_tn.jpg,,109045,829 McCallum Road,V9B 6W6,fourpoints,"48.457882,-123.505103"
4,Charlotte,(704) 375-2623,2010-08-20T03:22:05,2011-01-26T02:04:13,The Westin Charlotte,(704) 375-2600,United States,,"[u'9', u'9a', u'9a1', u'9a1c', u'9a1c4', u'9a1c42', u'9a1c422', u'9a1c422e', u'9a1c422ea', u'9a1c422ea7', u'9a1c422ea7a', u'9a1c422ea7ac', u'9a1c422ea7ac6']",,1383,2010-08-18T18:32:15,North Carolina,http://www.starwoodhotels.com/pub/media/1383/wes1383wn.61924_tn.jpg,,109046,601 South College Street,28202,westin,"35.221807,-80.847304"
3,Philadelphia,(215) 496-2715,2010-08-20T09:49:12,2011-02-05T06:09:11,Four Points by Sheraton Philadelphia City Center,(215) 496-2700,United States,,"[u'9', u'9a', u'9ac', u'9ac4', u'9ac4e', u'9ac4e2', u'9ac4e25', u'9ac4e25b', u'9ac4e25bc', u'9ac4e25bc5', u'9ac4e25bc50', u'9ac4e25bc50a', u'9ac4e25bc50a4']",,1980,2010-08-19T00:59:58,Pennsylvania,http://www.starwoodhotels.com/pub/media/1980/fpt1980gr.40811_tn.jpg,,109047,1201 Race Street,19107,fourpoints,"39.9559349,-75.1591739"
4,Guangzhou,(86)(20) 2826 6886,2010-08-21T02:50:01,2011-02-27T03:45:51,The Westin Guangzhou,(86)(20) 2886 6868,China,Tian He District,"[u'd', u'd9', u'd90', u'd900', u'd900e', u'd900e9', u'd900e99', u'd900e99e', u'd900e99e1', u'd900e99e11', u'd900e99e112', u'd900e99e1128', u'd900e99e11289']",,1706,2010-08-19T17:57:24,Guangdong,http://www.starwoodhotels.com/pub/media/1706/wes1706gr.48330_tn.jpg,,109048,6 Lin He Zhong Road,510610,westin,"23.1455177,113.3257001"
4,Jeddah,(966)(2) 663 2333,2010-08-21T02:07:54,2011-02-26T06:45:33,Le Méridien Jeddah,(966)(2) 663 3333,Saudi Arabia,,"[u'c', u'c3', u'c3e', u'c3ed', u'c3edd', u'c3edd3', u'c3edd35', u'c3edd359', u'c3edd3593', u'c3edd3593d', u'c3edd3593db', u'c3edd3593dbf', u'c3edd3593dbf6']",,1888,2010-08-19T17:14:16,,http://www.starwoodhotels.com/pub/media/1888/mer1888wn.48108_tn.jpg,,109049,Medinah Road,21463,lemeridien,"21.4959469,39.1853048"
4,Abu Dhabi,(971)(2) 4499702,2010-08-21T02:54:02,2011-02-27T05:45:53,Aloft Abu Dhabi,(971)(2) 6545000,United Arab Emirates,,"[u'c', u'cc', u'cc1', u'cc1c', u'cc1cc', u'cc1ccf', u'cc1ccf9', u'cc1ccf9c', u'cc1ccf9c8', u'cc1ccf9c8f', u'cc1ccf9c8fa', u'cc1ccf9c8fab', u'cc1ccf9c8fab3']",,3357,2010-08-19T18:01:25,,http://www.starwoodhotels.com/pub/media/3357/alf3357ex.89388_tn.jpg,,109050,Abu Dhabi National Exhibition Centre,,alofthotels,"24.4191677,54.4383177"
2,West Drayton,(44)(208) 7592091,2010-08-20T09:51:12,2011-02-05T07:09:11,Sheraton Heathrow Hotel,(44)(208) 7592424,United Kingdom,Colnbrook Bypass,"[u'b', u'b5', u'b5d', u'b5d7', u'b5d74', u'b5d74e', u'b5d74e5', u'b5d74e5b', u'b5d74e5bb', u'b5d74e5bb5', u'b5d74e5bb53', u'b5d74e5bb53a', u'b5d74e5bb53ad']",,293,2010-08-19T01:01:58,England,http://www.starwoodhotels.com/pub/media/293/she293ex.42747_tn.jpg,,109051,Heathrow Airport,UB7 0HJ,sheraton,"51.4703429,-0.4534243"
3,Milpitas,(408) 943-0484,2010-08-20T05:02:32,2011-01-30T03:07:31,Sheraton San Jose Hotel,(408) 943-0600,United States,,"[u'8', u'8e', u'8e6', u'8e63', u'8e631', u'8e631a', u'8e631a5', u'8e631a56', u'8e631a56c', u'8e631a56c6', u'8e631a56c62', u'8e631a56c62a', u'8e631a56c62ad']",,670,2010-08-18T20:10:25,California,http://www.starwoodhotels.com/pub/media/670/she670ex.51773_tn.jpg,,109052,1801 Barber Lane,95035,sheraton,"37.401835,-121.911829"
5,Palo Alto,(650) 321-5522,2010-08-20T05:06:32,2011-01-30T05:07:32,The Westin Palo Alto,(650) 321-4422,United States,,"[u'8', u'8e', u'8e6', u'8e63', u'8e630', u'8e630e', u'8e630ea', u'8e630eaa', u'8e630eaad', u'8e630eaad8', u'8e630eaad85', u'8e630eaad855', u'8e630eaad855d']",,1198,2010-08-18T20:14:25,California,http://www.starwoodhotels.com/pub/media/1198/wes1198ex.49609_tn.jpg,,109053,675 El Camino Real,94301,westin,"37.440383,-122.163506"
3,Leipzig,(49)(341) 9881229,2010-08-20T09:53:12,2011-02-05T08:09:14,The Westin Leipzig,(49)(341) 9880,Germany,,"[u'e', u'e0', u'e0c', u'e0c1', u'e0c1d', u'e0c1d2', u'e0c1d2b', u'e0c1d2b3', u'e0c1d2b3a', u'e0c1d2b3a4', u'e0c1d2b3a49', u'e0c1d2b3a49c', u'e0c1d2b3a49ce']",,1458,2010-08-19T01:03:58,,http://www.starwoodhotels.com/pub/media/1458/wes1458ex.52897_tn.jpg,,109054,Gerberstrasse 15,04105,westin,"51.05839,13.73923"
3,Atlanta,(770) 395-3935,2010-08-21T10:50:13,2011-01-24T09:03:52,The Westin Atlanta Perimeter North,(770) 395-3900,United States,,"[u'9', u'9a', u'9a1', u'9a10', u'9a100', u'9a100a', u'9a100aa', u'9a100aa5', u'9a100aa57', u'9a100aa57f', u'9a100aa57fb', u'9a100aa57fb5', u'9a100aa57fb5b']",,1022,2010-08-20T01:59:43,Georgia,http://www.starwoodhotels.com/pub/media/1022/wes1022ex.60846_tn.jpg,,109055,7 Concourse Parkway,30328,westin,"33.916135,-84.3532145"
6,Abu Dhabi,(971)(2) 644 0348,2010-08-21T03:04:05,2011-02-27T10:45:58,Le Méridien Abu Dhabi,(971)(2) 644 6666,United Arab Emirates,,"[u'c', u'cc', u'cc1', u'cc1c', u'cc1ce', u'cc1ce6', u'cc1ce61', u'cc1ce617', u'cc1ce617b', u'cc1ce617b2', u'cc1ce617b21', u'cc1ce617b21d', u'cc1ce617b21dc']",,1899,2010-08-19T18:11:27,,http://www.starwoodhotels.com/pub/media/1899/mer1899ex.71773_tn.jpg,,109056,Tourist Club Area,46066,lemeridien,"24.4825444,54.3563932"
3,Pomona,(909) 622-3577,2010-08-21T11:20:20,2011-01-25T00:04:00,Sheraton Fairplex Hotel,(909) 622-2220,United States,,"[u'8', u'8e', u'8e5', u'8e50', u'8e503', u'8e503a', u'8e503a2', u'8e503a2e', u'8e503a2ea', u'8e503a2ea8', u'8e503a2ea80', u'8e503a2ea80a', u'8e503a2ea80af']",,662,2010-08-20T02:29:53,California,http://www.starwoodhotels.com/pub/media/662/she662gr.71361_tn.jpg,,110028,601 West McKinley Avenue,91768,sheraton,"34.079287,-117.76243"
3,Norwalk,(203) 846-6925,2010-08-20T09:55:13,2011-02-05T09:09:24,Four Points by Sheraton Norwalk,(203) 849-9828,United States,,"[u'9', u'9a', u'9ac', u'9acd', u'9acd7', u'9acd7a', u'9acd7a3', u'9acd7a35', u'9acd7a357', u'9acd7a3573', u'9acd7a35733', u'9acd7a357334', u'9acd7a357334f']",,742,2010-08-19T01:05:58,Connecticut,http://www.starwoodhotels.com/pub/media/742/fpt742ex.37864_tn.jpg,,110029,"426 Main Avenue, Route 7",06851,fourpoints,"41.1007645,-73.4334989"
3,Eastham,(508) 240-1870,2010-08-20T09:57:13,2011-02-05T10:09:24,Four Points by Sheraton Eastham Cape Cod,(508) 255-5000,United States,,"[u'9', u'9a', u'9ad', u'9ade', u'9ade8', u'9ade85', u'9ade854', u'9ade854f', u'9ade854fc', u'9ade854fc8', u'9ade854fc87', u'9ade854fc87a', u'9ade854fc87a5']",,786,2010-08-19T01:07:59,Massachusetts,http://www.starwoodhotels.com/pub/media/786/fpt786ex.40045_tn.jpg,,110030,3800 Route 6,02642,fourpoints,"41.8459708,-69.9853819"
3,Durham,(919) 806-8233,2010-08-20T04:02:21,2011-01-28T17:07:04,Four Points by Sheraton Durham at Southpoint,(919) 806-8200,United States,,"[u'9', u'9a', u'9a1', u'9a1f', u'9a1f5', u'9a1f51', u'9a1f51e', u'9a1f51ee', u'9a1f51ee2', u'9a1f51ee22', u'9a1f51ee226', u'9a1f51ee226d', u'9a1f51ee226d1']",,1712,2010-08-18T19:10:19,North Carolina,http://www.starwoodhotels.com/pub/media/1712/fpt1712ex.40825_tn.jpg,,110031,7807 Leonardo Drive,27713,fourpoints,"35.901497,-78.9584959"
3,Leawood,(913) 345-9940,2010-08-20T09:59:13,2011-02-05T11:09:26,Aloft Leawood-Overland Park,(913) 345-9430,United States,,"[u'8', u'8f', u'8f7', u'8f7a', u'8f7a6', u'8f7a67', u'8f7a678', u'8f7a6783', u'8f7a67837', u'8f7a678372', u'8f7a678372c', u'8f7a678372ce', u'8f7a678372ce8']",,3136,2010-08-19T01:09:59,Kansas,http://www.starwoodhotels.com/pub/media/3136/alf3136cl.88282_tn.jpg,,110032,11620 Ash Street,66211,alofthotels,"38.917305,-94.648372"
4,Casablanca,(212)(52) 2540784,2010-08-21T09:54:06,2011-01-23T05:03:40,Le Royal Mansour Méridien,(212)(52) 2313011,Morocco,,"[u'9', u'9d', u'9de', u'9dee', u'9deee', u'9deee1', u'9deee19', u'9deee194', u'9deee1945', u'9deee19456', u'9deee194560', u'9deee1945605', u'9deee1945605a']",,1816,2010-08-20T01:03:34,,http://www.starwoodhotels.com/pub/media/1816/mer1816ex.75046_tn.jpg,,110033,"27, Avenue de l'Armée Royale",21000,lemeridien,"33.596373,-7.60865"
4,Frankfurt,(49)(69) 269 7884,2010-08-20T10:01:13,2011-02-05T13:09:27,Le Méridien Parkhotel Frankfurt,(49)(69) 26970,Germany,,"[u'e', u'e0', u'e03', u'e03e', u'e03e2', u'e03e24', u'e03e244', u'e03e2449', u'e03e2449e', u'e03e2449ed', u'e03e2449ed1', u'e03e2449ed17', u'e03e2449ed178']",,1856,2010-08-19T01:11:59,,http://www.starwoodhotels.com/pub/media/1856/mer1856wn.48042_tn.jpg,,110034,Wiesenhuettenplatz 28-38,60329,lemeridien,"50.10557,8.66665"
4,Portimão,(351)(282) 420300,2010-08-20T04:54:30,2011-01-29T23:07:29,Le Méridien Penina Golf & Resort,(351)(282) 420200,Portugal,PO Box 146,"[u'9', u'9f', u'9f6', u'9f61', u'9f61f', u'9f61f6', u'9f61f6c', u'9f61f6c2', u'9f61f6c27', u'9f61f6c271', u'9f61f6c271c', u'9f61f6c271cd', u'9f61f6c271cd8']",,1928,2010-08-18T20:02:24,,http://www.starwoodhotels.com/pub/media/1928/mer1928ex.56871_tn.jpg,,110035,Penina,8501-952,lemeridien,"37.159308,-8.5646347"
2,6th of October City,(20)(2) 385 95100,2010-08-21T06:35:37,2011-03-03T19:47:13,Sheraton Dreamland Hotel & Conference Center,(20) (2) 385 95000,Egypt,,"[u'c', u'c9', u'c99', u'c999', u'c999d', u'c999d7', u'c999d75', u'c999d756', u'c999d756c', u'c999d756cf', u'c999d756cfa', u'c999d756cfaa', u'c999d756cfaa5']",,1414,2010-08-19T21:45:05,,http://www.starwoodhotels.com/pub/media/1414/she1414ex.74120_tn.jpg,,110036,Wahat Road,,sheraton,"29.9315549,30.9303084"
5,Temozon Sur,(52)(999) 923 7963,2010-08-21T01:09:43,2011-02-25T01:45:10,Hacienda Temozon,(52)(999) 923 8089,Mexico,,"[u'8', u'87', u'87c', u'87cb', u'87cb9', u'87cb95', u'87cb951', u'87cb9512', u'87cb95125', u'87cb95125c', u'87cb95125c4', u'87cb95125c4b', u'87cb95125c4bb']",,1378,2010-08-19T16:16:04,Yucatan,http://www.starwoodhotels.com/pub/media/1378/lux1378ex.91255_tn.jpg,,110037,KM 182 Carretera Merida-Uxmal,97825,luxury,"19.3390698,-99.2015369"
5,Dubai,(971)(4) 399 5577,2010-08-21T03:42:09,2011-02-28T05:46:11,Sheraton Jumeirah Beach Resort & Towers,(971)(4) 3995533,United Arab Emirates,P.O. Box 53567,"[u'c', u'cc', u'cc1', u'cc1f', u'cc1f8', u'cc1f8f', u'cc1f8f4', u'cc1f8f48', u'cc1f8f48d', u'cc1f8f48d5', u'cc1f8f48d50', u'cc1f8f48d50b', u'cc1f8f48d50bd']",,1326,2010-08-19T18:50:34,,http://www.starwoodhotels.com/pub/media/1326/she1326ex.85351_tn.jpg,,110038,Al Sufouh Road,,sheraton,"25.0996798,55.156556"
6,Los Angeles,(310) 247-0315,2010-08-21T11:16:19,2011-01-24T22:03:59,SLS Hotel at Beverly Hills,(310) 247-0400,United States,,"[u'8', u'8e', u'8e4', u'8e45', u'8e457', u'8e457b', u'8e457b2', u'8e457b24', u'8e457b248', u'8e457b2485', u'8e457b24854', u'8e457b24854d', u'8e457b24854d0']",,3171,2010-08-20T02:25:52,California,http://www.starwoodhotels.com/pub/media/3171/lux3171ex.78647_tn.jpg,,110039,465 S. La Cienega Boulevard,90048,luxury,"34.0699984,-118.376415"
